Date,MSFT,AMZN,JNJ,JPM,XOM,BAC,WMT,WFC,V,PG,BUD,T,CVX,UNH,PFE,RHHBY,CHL,HD,TSM,VZ,ORCL,C,NVDA,NVS,AAPL,INTC,NFLX,SONC,MO,GOOGL
9/27/10,-0.002017573,-0.008461401,-0.001770388,-0.016855538,-0.000647626,-0.026470652,-0.011094413,-0.002344393,0.008705632,-0.009733795,-0.014512466,0.010146939,-0.000499104,-0.01063491,-0.013218598,-0.023718924,-0.007879892,-0.001264349,-0.009018036,0.006740077,-0.000370633,-0.007691901,-0.021207318,0.003128351,-0.00396823,-0.009268755,0.017138284,-0.014304195,0.000416424,0.005917019
9/28/10,-0.002021752,0.002070666,0.006448622,-0.003326536,0.005671366,0.002265975,0.006357356,-0.007050534,0.003698627,-0.006880678,0.021309688,0.001732066,0.009989697,-0.008769631,0.015142924,0.002399369,-0.004262011,0.006645551,0.020222506,-0.00426031,0.00890523,0.002583687,-0.002500027,0.006410197,-0.014768144,0.014033067,-0.01897081,0.013192795,0.007913845,-0.00610845
9/29/10,-0.007293611,-0.004445786,-0.001922031,-0.013863816,-0.007573222,-0.012057499,-0.008732785,-0.012228809,0.015558887,-0.006103699,0.008990611,-0.007261722,0.004945529,0.004566554,-0.001721191,0.011669992,-0.002723726,0,0.018830425,-0.001833839,-0.000735362,0.010309365,-0.007518427,-0.001893694,0.001777589,-0.013838865,0.054182532,0.011718783,0.002065813,0.000986375
9/30/10,-0.000407814,-0.012139172,-0.005617455,-0.009112179,0.003247359,-0.000762513,0.003186332,0.003194648,-0.002016415,-0.004647301,-0.012272899,-0.003831295,-0.002829389,-0.002556891,-0.013218598,0.009464416,-0.002536008,-0.004087024,-0.013618566,-0.002143041,-0.011777837,-0.002551324,-0.016835104,-0.005346728,-0.012596843,-0.002078948,-0.049639533,0.039896872,-0.009484406,-0.003600508
10/1/10,-0.004492117,-0.021329371,-0.00338893,0.019706054,0.012137763,0.015267092,-0.002989315,0.017516244,-0.012657826,0.003167948,-0.001531825,0.007342431,0.011104219,0.009114086,0.000582838,0.019044896,0.008018884,0.004419371,0.010848055,0.009205092,0.014524752,0.046036016,-0.028253633,-0.009363411,-0.004334826,0.006249769,-0.046250593,0.032178313,-0.009991661,-0.000323433
10/4/10,-0.019277748,0.01092962,-0.001295693,0.004901683,-0.005596493,-0.011278277,0.003935402,-0.007042453,-0.001091439,-0.003324304,-0.01824067,0.001735835,-0.007809664,-0.025120119,-0.016298313,-0.006613081,0.00407432,-0.004713809,-0.003902298,0.004256423,-0.010665268,-0.014669639,-0.009691545,-0.001400291,-0.013733853,-0.023291894,0.011185833,-0.02278197,0.002102421,-0.006221188
10/5/10,0.018402486,0.035266079,0.018323323,0.017714736,0.017205668,0.03117894,0.008027223,0.034279179,0.023894088,0.014342972,0.029692278,0.017324936,0.025580852,0.015344501,0.019526698,0.030390691,0.023961383,0.002210173,0.019588566,0.016349209,0.014869659,0.024813889,0.007117322,0.016652043,0.036965343,0.014838603,-0.001470721,0.040490788,0.017624884,0.030401145
10/6/10,0.003285193,-0.034002618,0.006528581,0.006559175,0.010749311,-0.01253684,0.010370222,0.001904666,-0.010134454,0.000822346,0.009949636,-0.011057295,0.005996136,-0.03193607,0.001741091,0.009831673,0.002075719,0,-0.010566818,0.008387963,0.01025638,-0.00726402,-0.047703127,-0.002758712,0.000865285,0.008354873,-0.037717745,-0.001178993,0.007422911,-0.007208862
10/7/10,0.00409336,0.00559852,0.000158441,-0.0095238,-0.00140785,-0.005974639,-0.003665805,-0.011407121,-0.008352423,-0.001150339,-0.006345117,-0.012927971,-0.004410349,0.011487767,0.006952417,-0.002503593,0.001318352,0,-0.001941804,-0.012889774,0.003988551,0.019512485,-0.00742103,0.00069154,0.000103739,0.00466071,0.007719425,-0.008264614,0.00573077,-0.008122047
10/8/10,0.001630619,-0.004607417,0.000158031,-0.005313818,0.008300733,-0.009767123,0.000919885,-0.001922981,0.005297947,0.017434552,0.035120286,-0.00106201,0.005028677,0.00029079,0.004602943,0.010875598,-0.001316616,0.004725917,0.0077822,-0.003036671,0.011195159,0.002392049,0.014953128,0.005010423,0.016769219,0.006185943,-0.011820631,0.014285886,-0.002442117,0.011962091
10/11/10,0.000813756,-0.016200604,0.001107136,0.010684192,0.002640608,-0.002276372,0.00367582,-0.011560593,0.003918856,0.004526011,0.005519432,0.00354367,-0.00274005,0.008733965,-0.004581853,-0.006896473,0.001506848,-0.003135792,-0.001930558,0.006091796,-0.005357126,-0.00238634,-0.004603902,0.004813523,0.004386701,0.002048927,0.02706503,0.015258131,-0.006528117,0.00464249
10/12/10,0.009760345,0.02254458,-0.000158074,0.016864201,0.002323716,0.028137098,-0.012635189,0.012865258,-0.000537989,-0.001931057,0.005650723,0.002471772,0.001553088,0.010677997,0.005753912,-0.012499907,-0.009025858,-0.011953243,-0.00676977,-0.014834797,0.003590839,0.014353955,0.019426465,0.013002494,0.010766656,0.01073615,0.01106122,0.039306095,0.007803044,0.004732387
10/13/10,0.020539632,-0.008371664,0.004582182,-0.013861777,0.005255195,-0.017011864,-0.001854601,-0.006543197,0.036229025,0.009835611,0.022635831,0.00281754,-0.002027687,0.008566444,0.014302021,0.014064535,0.011005563,-0.013053556,0.015579301,-0.010141483,0.02325579,0.002358398,0.029037834,0.004053346,0.005359248,-0.026808159,-0.005019647,0.034482988,0.003259979,0.003527982
